0,0
3,0
6,0
7,0
8,0
9,0
14,0
16,0
19,0
20,0
27,0
28,0
30,0
31,0
32,0
33,0
35,0
36,0
40,0
41,0
42,0
45,0
47,0
50,0
51,0
53,0
55,0
57,0
61,0
68,0
70,0
71,0
76,0
80,0
82,0
83,0
86,0
87,0
88,0
98,0
101,0
104,0
107,0
109,0
110,0
111,0
114,0
116,0
120,0
121,0
122,0
124,0
126,0
127,0
128,0
131,0
134,0
135,0
138,0
140,0
143,0
144,0
148,0
149,0
151,0
152,0
154,0
155,0
157,0
158,0
159,0
160,0
162,0
165,0
167,0
168,0
169,0
170,0
177,0
178,0
180,0
182,0
184,0
186,0
193,0
195,0
197,0
198,0
200,0
202,0
203,0
204,0
208,0
209,0
210,0
211,0
212,0
214,0
217,0
218,0
227,0
236,0
238,0
239,0
242,0
244,0
250,0
252,0
255,0
256,0
260,0
263,0
266,0
270,0
271,0
272,0
273,0
274,0
280,0
283,0
286,0
287,0
293,0
295,0
296,0
297,0
299,0
302,0
304,0
310,0
311,0
316,0
319,0
322,0
329,0
330,0
331,0
333,0
337,0
338,0
340,0
342,0
345,0
346,0
347,0
349,0
350,0
351,0
352,0
353,0
354,0
357,0
358,0
363,0
364,0
367,0
370,0
371,0
372,0
373,0
385,0
386,0
393,0
395,0
396,0
397,0
398,0
400,0
402,0
407,0
408,0
409,0
410,0
412,0
413,0
414,0
415,0
419,0
420,0
424,0
426,0
431,0
434,0
435,0
443,0
445,0
447,0
448,0
449,0
453,0
454,0
457,0
460,0
461,0
468,0
472,0
473,0
477,0
482,0
484,0
486,0
491,0
496,0
498,0
506,0
507,0
511,0
513,0
516,0
517,0
522,0
523,0
524,0
527,0
528,0
530,0
533,0
537,0
540,0
543,0
544,0
545,0
546,0
547,0
550,0
551,0
558,0
560,0
561,0
568,0
569,0
570,0
571,0
587,0
591,0
593,0
598,0
600,0
608,0
609,0
610,0
611,0
614,0
616,0
618,0
622,0
624,0
625,0
628,0
630,0
631,0
642,0
651,0
653,0
657,0
662,0
663,0
665,0
666,0
667,0
669,0
671,0
674,0
675,0
676,0
678,0
681,0
682,0
686,0
687,0
688,0
689,0
702,0
703,0
708,0
715,0
716,0
717,0
718,0
723,0
727,0
729,0
732,0
733,0
734,0
735,0
738,0
739,0
740,0
741,0
743,0
745,0
749,0
750,0
753,0
756,0
758,0
763,0
765,0
766,0
769,0
770,0
773,0
776,0
777,0
779,0
780,0
782,0
783,0
785,0
786,0
788,0
789,0
792,0
794,0
795,0
797,0
801,0
803,0
804,0
809,0
811,0
816,0
817,0
823,0
825,0
829,0
830,0
832,0
837,0
838,0
841,0
842,0
843,0
849,0
850,0
853,0
856,0
857,0
859,0
860,0
861,0
862,0
863,0
865,0
868,0
869,0
871,0
873,0
874,0
876,0
880,0
882,0
883,0
886,0
887,0
891,0
895,0
898,0
899,0
901,0
902,0
903,0
905,0
906,0
907,0
909,0
910,0
912,0
920,0
922,0
923,0
925,0
927,0
929,0
930,0
931,0
939,0
941,0
942,0
943,0
945,0
946,0
948,0
950,0
951,0
954,0
955,0
956,0
957,0
958,0
960,0
962,0
963,0
968,0
975,0
976,0
984,0
987,0
989,0
990,0
991,0
992,0
994,0
995,0
997,0
1001,0
1004,0
1006,0
1007,0
1008,0
1011,0
1015,0
1016,0
1018,0
1023,0
1026,0
1028,0
1029,0
1030,0
1031,0
1032,0
1033,0
1039,0
1040,0
1042,0
1045,0
1046,0
1047,0
1048,0
1049,0
1051,0
1052,0
1053,0
1054,0
1056,0
1057,0
1062,0
1064,0
1066,0
1067,0
1068,0
1069,0
1070,0
1072,0
1073,0
1077,0
1081,0
1083,0
1085,0
1089,0
1090,0
1092,0
1094,0
1095,0
1098,0
1099,0
1104,0
1105,0
1106,0
1109,0
1110,0
1112,0
1118,0
1119,0
1120,0
1125,0
1127,0
1129,0
1130,0
1132,0
1135,0
1137,0
1139,0
1140,0
1141,0
1145,0
1146,0
1153,0
1155,0
1156,0
1157,0
1162,0
1163,0
1165,0
1167,0
1168,0
1169,0
1170,0
1172,0
1174,0
1181,0
1182,0
1185,0
1187,0
1188,0
1193,0
1194,0
1196,0
1197,0
1199,0
1201,0
1213,0
1225,0
1230,0
1232,0
1234,0
1235,0
1236,0
1237,0
1238,0
1240,0
1241,0
1245,0
1248,0
1249,0
1252,0
1256,0
1260,0
1267,0
1269,0
1272,0
1273,0
1277,0
1278,0
1280,0
1283,0
1284,0
1286,0
1291,0
1299,0
1300,0
1305,0
1307,0
1308,0
1309,0
1312,0
1317,0
1320,0
1322,0
1324,0
1325,0
1328,0
1331,0
1333,0
1336,0
1338,0
1342,0
1346,0
1352,0
1355,0
1356,0
1360,0
1361,0
1362,0
1363,0
1367,0
1368,0
1369,0
1370,0
1371,0
1383,0
1384,0
1386,0
1387,0
1390,0
1392,0
1393,0
1395,0
1398,0
1399,0
1400,0
1405,0
1409,0
1410,0
1412,0
1414,0
1415,0
1418,0
1419,0
