0	0.2708671429645024
1	0.5285403274684096
2	0.3271607576843838
5	0.32918889357189024
6	0.5092052071994302
8	0.40010186350379817
10	0.3325027636744996
12	0.32763555603929706
14	0.32689198877520687
15	0.3585257036154779
17	0.3467137496693237
18	0.30899962314238266
20	0.3990851730056748
21	0.3467137496693237
22	0.3275565250886568
27	0.9595667554640753
30	0.40622429365460017
31	0.8040907032680026
34	0.5749520057111266
35	0.4456325743919675
37	0.32763555603929706
38	0.25686445071912467
39	0.2846779114490876
40	0.27851324770487185
45	0.32763555603929706
46	0.2998687548299312
48	0.2691641872664147
49	0.3082635097877134
50	0.25483989022661413
51	0.3266863130779245
52	0.5518682570156788
54	0.5845950008385258
55	0.43895297136839195
60	0.324524324671824
62	0.580440191184612
64	0.40622429365460017
65	0.3269591835469714
66	0.33701196966310065
68	0.18384679204974205
71	0.2543115915002452
74	0.5291531392862076
75	0.32611744749254673
76	0.32704989573229265
77	0.32763555603929706
78	0.47580460106245587
79	0.34466545019693146
81	0.3331688316088175
85	0.2047372651558449
89	0.32763555603929706
90	0.32763555603929706
92	0.4849862782386617
96	0.4353632925912512
97	0.5903599306574344
100	0.32704989573229265
101	0.32704989573229265
102	0.64696359802722
103	0.3299355058858543
104	0.225113117665221
105	0.32704989573229265
107	0.3265914666686574
108	0.32704989573229265
109	0.3320963682224277
113	0.2797279980046639
116	0.3264966344432311
118	0.9718616517575124
122	0.3551241016690608
124	0.64696359802722
127	0.3241935632112587
132	0.2962599094314694
133	0.3392119555099669
140	0.4172423902193991
141	0.3264966344432311
142	0.3011377717386451
144	0.3408767772004166
145	0.4131293260482146
150	0.34486027935137553
154	0.32483937241661714
155	0.5820795284860592
156	0.3264332944214259
157	0.32763555603929706
158	0.32996715774996416
159	0.18882767472533557
161	0.35753455452372085
162	0.3265914666686574
165	0.4395366195556695
167	0.47185806071276937
170	0.4304757098945482
171	0.22180877601180746
172	0.3115447531817285
173	0.3271607576843838
175	0.29954433237529693
178	0.3467137496693237
179	0.29780893343408865
181	0.3547658340360584
185	0.501174660328644
187	0.40136246589849955
188	0.3279247994239088
190	0.3467137496693237
193	0.3690089005793899
194	0.40622429365460017
196	0.3264966344432311
198	0.3264966344432311
200	0.3331688316088175
202	0.3217574208463475
204	0.32763555603929706
205	0.3665727069149902
206	0.3011377717386451
208	0.3264966344432311
210	0.3238471135255958
211	0.3785932257537155
214	0.272573831828261
215	0.6981707235018743
218	0.612588330904064
220	0.32763555603929706
222	0.32763555603929706
223	0.32704989573229265
229	0.25717013296494406
230	0.580440191184612
231	0.3265914666686574
233	0.25241117976001987
235	0.3257384879332467
236	0.3392119555099669
238	0.33701196966310065
239	0.3438866560430533
240	0.29609522759423235
241	0.2998687548299312
242	0.33701196966310065
243	0.32413045495897685
245	0.544779954035481
247	0.41411778159496915
249	0.3392119555099669
250	0.3246029771857929
251	0.30906845253538046
252	0.40136246589849955
253	0.30204608088990625
255	0.4172423902193991
258	0.9996576841021884
261	0.25241117976001987
262	0.5960275197569114
263	0.29780893343408865
264	0.3264966344432311
266	0.25483989022661413
267	0.272659342563823
268	0.8721010265595348
270	0.419936727247019
271	0.29780893343408865
272	0.4034621227175916
278	0.22180877601180746
279	0.3462298489554673
283	0.32763555603929706
285	0.32996715774996416
293	0.3306825950170536
294	0.32704989573229265
298	0.41783734399434097
299	0.9718616517575124
301	0.27452735059477107
302	0.29780893343408865
303	0.3441786057763813
304	0.32763555603929706
306	0.7417103582775666
308	0.3315227204831258
309	0.5310153047466964
310	0.6402956414921023
311	0.9681262136965485
312	0.3690089005793899
313	0.32704989573229265
315	0.32689198877520687
316	0.3392119555099669
317	0.3506309751044872
318	0.9043666363070451
319	0.791674738371007
320	0.3246029771857929
327	0.3467137496693237
331	0.4094702554673185
333	0.25686445071912467
334	0.7667502452359982
337	0.8118754433102782
338	0.32763555603929706
342	0.3467137496693237
344	0.3467137496693237
345	0.3467137496693237
346	0.3467137496693237
350	0.33211581903899984
351	0.43683011337434835
352	0.29728726236236697
354	0.3245084441157845
356	0.5550955806105775
358	0.32698688008163695
361	0.3458965382257132
362	0.3827019835361513
363	0.3238471135255958
364	0.2998687548299312
366	0.5455501856800418
367	0.324524324671824
372	0.32763555603929706
374	0.24296689386817724
375	0.5749520057111266
378	0.31248189230656453
379	0.3265914666686574
380	0.9555037910318211
382	0.3271607576843838
384	0.32704989573229265
386	0.2543115915002452
389	0.3428171837058868
390	0.7712311261548586
391	0.3266703778901279
392	0.225113117665221
395	0.3266703778901279
397	0.3990851730056748
399	0.34534758025237483
401	0.32763555603929706
402	0.2797279980046639
403	0.3011377717386451
406	0.3264966344432311
408	0.3265914666686574
409	0.25717013296494406
412	0.6075751158698017
413	0.29780893343408865
416	0.395475771927804
418	0.3467137496693237
420	0.32704989573229265
422	0.326970937352367
424	0.3460834484356433
425	0.3246029771857929
428	0.3264966344432311
432	0.3392119555099669
434	0.46230624251132263
436	0.3730386372314151
439	0.33701196966310065
440	0.370013538957889
441	0.3331688316088175
443	0.3467137496693237
447	0.40136246589849955
451	0.31628950583814763
452	0.4063457881604511
453	0.6038849458257567
456	0.40136246589849955
457	0.4450467248474645
458	0.33701196966310065
460	0.40136246589849955
462	0.4517344291219865
465	0.3238471135255958
467	0.40136246589849955
471	0.32996715774996416
474	0.3344634440356949
475	0.5097979288100372
476	0.3201563908336346
477	0.2701720660098802
479	0.3739123796672947
481	0.29780893343408865
482	0.32763555603929706
483	0.3335042312251665
484	0.6120044871648879
485	0.25717013296494406
487	0.41448454475643404
489	0.329447208233649
491	0.3246029771857929
492	0.41783734399434097
493	0.49903664499124417
494	0.32763555603929706
495	0.35243302795724973
496	0.5584176161277123
500	0.32996715774996416
501	0.3264966344432311
503	0.3335042312251665
505	0.6820345436527295
506	0.4629171249608501
511	0.32763555603929706
513	0.4773430280061141
516	0.33701196966310065
518	0.3392119555099669
519	0.32704989573229265
520	0.6802741467801228
521	0.32704989573229265
522	0.3245084441157845
523	0.5677480693496589
524	0.324524324671824
526	0.33701196966310065
527	0.9510945759499126
529	0.26035741264643414
530	0.3690089005793899
531	0.324524324671824
532	0.29728726236236697
533	0.44734095133696017
535	0.4639894299045116
538	0.352597203474678
542	0.2520451805646422
545	0.3990851730056748
549	0.4131293260482146
553	0.3245084441157845
557	0.9555037910318211
558	0.5960275197569114
561	0.32704989573229265
563	0.32763555603929706
564	0.32763555603929706
566	0.32704989573229265
567	0.5067791036073223
570	0.33701196966310065
572	0.4006891812834218
573	0.3264966344432311
578	0.2961099676933172
580	0.3852140921903928
583	0.45868550402056146
585	0.6849914780344285
587	0.5941571941368586
588	0.32763555603929706
592	0.3246029771857929
596	0.4283625476054903
597	0.29780893343408865
603	0.32763555603929706
609	0.8568448189418304
612	0.2998687548299312
614	0.32763555603929706
615	0.5662527673569313
618	0.36129149287940937
619	0.33701196966310065
620	0.29609522759423235
625	0.4254962220886496
626	0.3441786057763813
627	0.6193882630783801
631	0.3238629772346361
632	0.41783734399434097
634	0.29143597188730425
635	0.3467137496693237
638	0.6173942819269694
642	0.29143597188730425
643	0.5291531392862076
644	0.2869408069097427
646	0.32704989573229265
647	0.43895297136839195
648	0.3257384879332467
650	0.32704989573229265
652	0.32909367571577197
653	0.3267971116347409
654	0.32271504036796267
655	0.47377206003418837
656	0.32704989573229265
657	0.3279247994239088
658	0.3467137496693237
666	0.3467137496693237
669	0.4456325743919675
671	0.4456325743919675
672	0.33701196966310065
674	0.29780893343408865
676	0.32763555603929706
678	0.6167364500978846
680	0.32796812498845457
681	0.6143777560809034
683	0.2543115915002452
686	0.25483989022661413
688	0.3266703778901279
693	0.3245084441157845
694	0.40136246589849955
695	0.34866980611858817
698	0.716605298865559
700	0.9431765879804692
701	0.4002750383990589
704	0.2729303512623513
706	0.34866980611858817
708	0.8527505289860011
710	0.49903664499124417
712	0.4456325743919675
713	0.3331048373783739
715	0.32611744749254673
718	0.35654462250348384
720	0.4605327598399449
722	0.3467137496693237
724	0.45032467672681525
725	0.32996715774996416
726	0.2195805395768575
727	0.32644922365121903
728	0.3392119555099669
731	0.3696573518467934
735	0.35892250246854707
738	0.32704989573229265
740	0.4157409339191569
742	0.9681262136965485
744	0.3271607576843838
750	0.35704380541917075
752	0.3331688316088175
753	0.32704989573229265
760	0.352597203474678
761	0.32413045495897685
762	0.324524324671824
764	0.3265914666686574
766	0.4564378807402982
768	0.3320963682224277
769	0.328824094915995
771	0.32689198877520687
778	0.32644922365121903
780	0.324524324671824
782	0.4157409339191569
784	0.3238471135255958
785	0.3246029771857929
786	0.325533187001952
787	0.22180877601180746
788	0.37760880944993513
796	0.3987923378837717
799	0.3616103185147222
800	0.3467137496693237
803	0.35881490038619684
806	0.29780893343408865
807	0.3265914666686574
808	0.3467137496693237
810	0.32701838712666514
811	0.39145767367197226
813	0.2520451805646422
815	0.29780893343408865
816	0.3271607576843838
817	0.4141928167683578
818	0.3215850424267533
819	0.29143597188730425
820	0.6519993703419033
822	0.29780893343408865
823	0.3746698191827542
825	0.3234695258099212
827	0.5103004255272378
832	0.324524324671824
833	0.32689198877520687
837	0.32763555603929706
838	0.5291531392862076
839	0.41448454475643404
841	0.33701196966310065
843	0.32153800435323326
848	0.4605327598399449
851	0.3265914666686574
852	0.3269591835469714
857	0.40136246589849955
859	0.324524324671824
862	0.3987923378837717
864	0.3467137496693237
866	0.2939574103383833
870	0.32704989573229265
875	0.3245084441157845
876	0.3344953134383328
877	0.32704989573229265
878	0.32704989573229265
880	0.430713335413361
881	0.32704989573229265
882	0.3370763351173963
883	0.33701196966310065
885	0.5735401815670341
886	0.3467137496693237
887	0.4157409339191569
889	0.4157409339191569
890	0.3264966344432311
